text,stars
"Excellent food, outstanding service, inviting and comfortable atmosphere....love this place.
Been here only a few times so far, but  everything that my wife and I tried is just wonderful. The staff\/servive is awesome.

Great place for lunch\/dinner. The fresh bread, and the wood fired salmon is second to none. What are you waiting for...",1.0
"They're good people doing something they enjoy and it shows! I was late and they were so kind about it, they didn't rush me or my appointment. The sonographer took her time, explained everything and I could tell she truly cared about getting good images for my family and I. The room is cozy, generous comfy seating, and she even warms the jelly :) the value is incredible, their prices simply cannot be beat! Such a great experience!",1.0
"I was in a hurry and opted to try this place b\/c it was close to my house, wasn't too sure because of a few reviews so I didn't do a mani at that time. Because of how friendly Kim & Anna were to me and my mom, we are back the very next day! They just had new massage chairs put in and they are worth the price of the pedi. I was very happy with their work, I say give 'em a try!",1.0
We went during happy hour. The rolls were great. I loved the dumplings! Service was excellent....definitely going back. I love the edamame they bring to the table while you wait.,1.0
Nice place. The sunrise burrito is yummy. My husband was looking for something gluten-free and the only option was oatmeal- not his usual choice. I like the cozy fireplace in the corner.  Hubby says the coffee is pleasantly rich. :-),1.0
"Probably the best hotel I've stayed at. I received the military discount and this is the best discount on a hotel I've ever received.  This place is a modern luxury masterpiece. The rooms, elevators and building itself is immaculate.  Everyone was very nice and the staff was super friendly as well.  The rooftop bar was pretty awesome as well.  Overall, great hotel and this will always be my number one hotel to stay at when I am back home in Cleveland!",1.0
Great local spot.  The service was friendly and prompt.  The food was very very good. I will definitely be back.  The tom kha is really delicious. Wow.,1.0
Food was exceptional...not to mention the mudslide.  Amy was our bartender and did a terrific job getting our food in a timely manner. Keep up the good work Amy.,1.0
"OK, if it wasn't 11:09 p.m., maybe Federico's would only get four stars, but when you're in need of Mexican and everywhere else is closed or far away, five stars is the least Federico's deserves.

Probably won't visit very often, but it's definitely on my list of ""go to"" places late at night.",1.0
"Little bit far from where I live but still gave it a try. 
Had the zombie rolls, curry, and pad thai. Really like their dessert and the thai ice tea. 
Quiet and good environment with friendly staff.",1.0
Second visit and still very pleased. They go above and beyond and are very friendly! Lots of colors and clean!,1.0
Great Company.  Very patient with my very picky wife.  Tony explained everything to her and my satisfaction.  Patrick handled the install.  Great guy.  Very professional.  Careful with the house and  got along with the dog.  We absolutely love the windows.  Best price after looking at several other companies.  Save your time and just go with them.  They are pros all the way around.,1.0
"I found Paradise Med Spa while next door to the Barber Shop called The Manor. After my hair cut while i was chilling by the fire, a friendly staff member next door come over to speak to me about a broken blood vessel i had on my face that Joel the barber and i talked about. I mentioned that i have wanted to get that fixed for a long time and Janet went over my options on how to laser treat it. I didn't know much about the treatment and she went into great detail on the safety procedure and how the owner, a doctor, has researched, studied and preformed hundreds of these painless techniques. I set up an appointment and they went to work.

I felt relaxed as Melissa and Janet worked together to isolate and zap the broken capillary. They also reduced the redness around my cheeks and evened out my face tone. In no time i was in and out. A pleasant experience. Professional and Experienced.",1.0
"Love this place, whenever I go china town to run errands or buy food i always take sometime to grab a coffee and just check out the free exhibits or just to go sit in here and rest up.",1.0
"Wow.  This was pretty spectacular.  Was taken there on the way back from the airport by some friends who live in Brampton.  Advertised as North America's biggest buffet and while I'm not sure about that, it was certainly well worth it.  Curries were good, naan was excellent, love that they have a pani puri and chaat station and that they have a wide selection of indian sweets.  All the western food I can do without but the rest was great.  Also I love the decor, all the Bollywood stars who've visited with headshots on the walls and the fabulous statues.  Definitely worth it.",1.0
"I've taken my car here several times, and the service has always been great! Pricing is fair, and if you need something in a pinch, they can generally see you on the same day. They will also give you a ride home or to work if it's going to be a long wait, which is super convenient - no waiting around! Definitely recommended.",1.0
"I had the steak and watercress sandwich and the lobster bisque soup.  I must admit, they were awesome!!! The workers there are friendly and the atmosphere was very relaxing. Plus, they have a military discount so that's an A+++ in my books. Thank you for the outstanding service and good quality food!",1.0
"As a Chicago native I have grown accustomed to eating mediocre Italian, Mexican, Chinese etc. in central Illinois. But I wok rises above the average fray and then some. The building is new the lighting is great the woman at the desk could take an order with only minimal confusion. 

The food was astoundingly delicious. Simplicity is key when it comes to Chinese food. Don't reinvent the wheel just provide me with that American Chinese taste I have had my whole life, and please make it fresh. The most notable thing about my girlfriends sweet and sour chicken was the almost non existent grease in the container. My sesame chicken was phenomenal as well. And hot damn were the portion sizes generous. I ordered the large and I am confident it will be able to feed me through 2 more meals.

18 dollars for 2 large portion chicken meals. Surely will be back again.",1.0
"There are very few vape lounges with staff as friendly and helpful as chad. Im from So Cal and this place carries some of the best juice around.  Thank you vape co for carrying my fave ""kilo""!!!",1.0
"The food reminds me of when i travel to parts of Europe. A beautiful presentation great flavors, the piano playing, the decor on the wall. Customer service is awesome, they make you feel special. The chicken dish is good and the tuna is delicious. Nice Wine selection.The food could make the cover of Bon appetit magazine.",1.0
"My baby Butters always receives wonderful treatment from Dr. Alex Casuccio and team. This summer we took our lil girl with us to the Bahamas and THANKFULLY we made a pre-trip visit to Dr. C to go over paperwork. An hour later the whole team was still researching and doing everything possible to make sure Butters had the necessary documentation. 

The actual process of arriving\/departing Nassau Bahamas with a dog was nothing short of a nightmare. I am eternally grateful that Dr. C and the team were so thorough! Even with all the correct paperwork we were hustled\/threatened upon arrival of Butters being quarantined or ""destroyed"". Will gladly send proof to any pet parent thinking about a family trip to the island.

SO THANK YOU Dr. C & team!!! If not for your tireless research and attention to detail I definitely would have made headlines on the evening news!",1.0
"Quite a workout for an hour. You can book the court exclusively with 20 ppl or share the space with others including walk-ins. Recommended that you book online ahead especially on weekends and nights. Masks were cleaned before the start of the sessions. 

Instructions were quick and arrive early for some practice time. We had a group of 13 and you will still have a chance to aim at your friends with one of the games where you change sides once you get hit. Overall, everyone in group liked the event and they took pictures at the end of the session. 

Marshmallows at arrow tip didn't hurt but many had bruises on their bow arm by end of session. Many in the group would return. Definitely winter sport but lets see what they come up with when weather is warmer.",1.0
"Pretty good souvenir shop. Lots of Vegas merchandise at reasonable prices. I believe they have 2 floors, but we browsed the first floor which is on the Strip. Didn't give them 5 stars as they neglect to tell you about a $.50 cent surcharge. 

Aside from that sneaky surcharge, you'll find some awesome deals here. Shot glasses 4\/$5, magnets 2\/$1, cups and coffee mugs ranging from $1.99-$4.99. All sorts of deals for all types of wallets.

It's directly across the street from MGM. Go to the rain forest in the MGM and exit the hotel by that wing, once you walk out it literally 10-15 steps. If you're in the NYNY then use over pass by Herseys second floor exit and walk the half block. Enjoy peeps",1.0
Smoke is the single greatest ingredient and this place is by far the best smokehouse around.  I've been to many places around rural redneck America that don't even come close to how good this place is.  The ribs are perfection and so are the smoked chicken wings.  Even the homemade sauces blow any high end shelf bought sauces out of the water.  I recommend this place to anyone and everyone and if yelp provides a 6th star I would select it for Memphis BBQ.,1.0
"I just took my 1999 Dodge Ram 1500 pickup here.  I was in and out in 30 minutes flat, exactly the price they quoted me over the phone. I'd definitely do business with them again. Friendly staff, clearly know what they're doing!",1.0
"Great price, atmosphere, service, food and drinks! We went here for a date night and will definitely go back again. We got a seat on the patio which I highly recommend. They have a great selection of different draft beers and upscale bar food. We enjoyed the The Cutting Board, Ahi Tacos and Short Rib entree. Everything was on point!!!",1.0
"Six of us met here Saturday evening before heading to see live theatre. Place is steps from the St. Lawrence Centre for the arts. 
The restaurant has a casual, upscale ambiance. We started with drinks and appetizers. Drink offerings are very diverse and well paired to meals. Complimentary bread, baked onsite, arrived to the table warm and toasted. 
For main courses we tried the Lamb Burger, albacore Tuna and beef short rib entrees. All were beautifully presented and so flavourful. Paired with fresh herbs, vegetables and exotic ingredients such as coconut milk, it was a meal that will last in our minds for some time. To top things off, for desert we tried the chocolate deluce and lemon custard with coffee. Absolutely wonderful. This restaurant is great for dates, medium sized gatherings or just stopping in for a drink and appetizer.",1.0
"Best neighborhood restaurant - it's the kind of spot you want to hit up weekly. Not a pizza on the menu that isn't amazing, excellent service and a relaxing ambiance. If it's not on your list it should be!!",1.0
The food and service is fantastic! A must stop when in Vegas! It is hard to find a really great BBQ place!,1.0
It took me a long time but finally found a place I can go regularly for hair cuts. I think I've had my hair cut by everyone in there and have been happy. The only thing I don't like is the price: $15 for men's haircuts. I guess that's just the price these days!,1.0
"As usual, good service, good food. I miss the way they used to bring the Margarita in a shaker. Still, it was good also.  I highly recommend this place. Bring your thick wallet.",1.0
"Stopped in for a late lunch around 3pm. Not very crowded, but yet our service was very slow. I would be worried about how long it would take to get your food during peak meal times. The food was good. We got the chicken sandwich and fish sandwich. Great ambiance!",1.0
"This is not fast food, but the fried catfish is well worth the wait.

Always polite and never a bad entree... I would never do the drive-thru but again this is not fast food... It is cooked fresh if you come in.",1.0
"I checked this place out after I was recommended it by a friend. Being Italian, I'm usually very critical of Italian restaurants, but I was extremely impressed by NODO. Not only was the food top tier, but the service was impeccable. 

I will definitely be back here again!",1.0
"My first time at an Aroma Expresso bar and I loved it. It is a refreshing change from Starbucks, and although I am not a fan of franchised anything, I really enjoyed the ambiance, service and fresh products this location had to offer. Yes they have pastries and snacks, but it was the coffee I came for and they did not disappoint. I went with something very simple. An Expresso with a some vanilla icecream. Simple, but very delicious. I am sold and will definitely try one of their other locations sometime soon!",1.0
"Drs David Poelman, Ruth Bergloff, and Jonathon Bergloff are awesome dentists and leaders in the East Valley in Oral Heath Care. As an Oral Surgeon I am exposed to many patients coming from a variety of Dental offices in town. I have found their dental work to be superb and their staff FANTASTIC. I recommend them without reservations.",1.0
This place is absolutely un-believable! The food was impeccable as well as the spirits. The Spanish flare was great and not what I was expecting. Went with 4 people and told them to just keep bringing out the best plates they have until we were full. The Gin and Tonic presentation was amazing - nothing like I've seen before. Will be back for sure,1.0
"Staff is very friendly - made a specialty recommendation for me when I told them it was my first time in. I got an iced London Fog which is nothing short of delicious if you're in the mood for something out of the ordinary!

Drinks are served in real ceramics\/glassware if they are for dine in, which is always a plus for me. Additionally, the atmosphere is light and airy. All the outside seating was (unfortunately) taken, but the inside was bright and had lots of natural light.

Will return when in Shadyside next!",1.0
"Marco was a HUGE help! I recently switched to a different carrier from T-Mobile (worst mistake) Marco made the process of switching back to T-Mobile easy. He even gave me a handshake for making the right decision to switch back to T-Mobile from that other carrier. I got my same number back and didn't have to pay nothing for switching back. I plan to stick with T-Mobile because of him and the excellent customer service he gave at the store. The other carrier simply didn't fulfill my needs like they said they would offering superior internet coverage which was false in my area of town (west valley) T-Mobile has great 4G LTE coverage in my area! If you come to this store ask for ""MARCO"" he was a HUGE help! He really wanted me to come back to T-Mobile and wasn't going to let anything get in the way from me switching back. Marco made it happen! Thank you so much! Major thumps of to Marco was the EXCELLENT customer service I had at this store!",1.0
"If you're in the mood for a cold treat then this is the perfect place to stop by in south Chandler to get one! Although they have many extra healthy options, I'm not a fan of those .. I guess when I do dessert, I have to go all out! Lol. My go-to is the cake batter fro yo with marshmallow sauce & chopped almonds.

The staff is always really friendly and the interior is really modern & clean. Definitely stop by when you get a chance!",1.0
"Love the decor, rooms are clean and beautiful. The atmosphere is upscale and fun. No smokey casino. 

Getting in and out is easy. I prefer the tower closer to the strip. 

Eat at Henry's for breakfast. The breakfast burrito is to die for. 

Make sure to try the secret pizza place while you're there. 

Early gambling minimums are reasonable and the craps tables get hot.",1.0
"Be sure to grab the padded part of the doors leading to the dining room!

Interior is quite large for a fast food place.  Decor is red and gray\/chrome.  Like a fast food diner, or quick-serve version of Red Robin.  The cashier was competent and cordial.

I ordered a vanilla shake with Mint syrup.  It's very ""fluffy"" and less dense than ice cream\/soft serve\/yogurt.  I also love the extra large super wide straw!  It was very creamy, but not too thick.

I've yet to try their food, but I can definitely endorse the frozen custard.  Price was about $5 for a large shake.",1.0
"This is my neighbourhood coffee spot...well about 3miles away but worth every journey. From their ever friendly and helpful staff to their meticulously hand crafted menu this is a great place to have coffee and hang out! Personally my favourite is the OG, but their holiday drink is delicious and there really is something for everyone!",1.0
We are so please to have used Sun City Awing again. This is our second time and it seems like the more we use them the better the company is. Thanks again for another great job in making our backyard look awesome,1.0
"At 930 pm we had a 20 min wait to get in our order, so we were really curious as to finding out what was so special about these ice creams. Don't plan your order beforehand as they do not have all the flavors from their menu. So I ended up taking the toasted coconut ice cream with toasted marshmallow fluff and Reese's. It was delicious. The toasted coconut ice cream was very coconutty and I could taste the shredded coconut through the ice cream. The ambience and outdoor seating reminds me of a college hangout area. It's a simple social setting. Overall a great place minus one because toasted coconut wasn't my first preference and the place did not have all the flavors mentioned in the menu! But a place everyone should visit at least once.",1.0
"Why doesn't this place have more reviews?! The best frozen yogurt in Las Vegas and legit the best one when it comes to customer service! The employees are super sweet and courteous, even when a serial taster like me comes in (I have to always try the new flavors). Usually I tend to try the mango tart with strawberries, but this time opted for just tart with shaved coconut. The best choice I've ever made. Also, try their coffee flavor with butterfingers, it will change your life!",1.0
"4.5 stars

Garlic prawns 5 stars
Sliced garlic beef 5 stars
Tum yum noodle soup 4 stars
Chili mussels 3 stars

Been to Vegas many times and this is my first time here. Will definitely be returning on future trips. Service is friendly and fast.",1.0
Huge shout out to Texas Roadhouse grill. Meghan Payan was awesome love the service she gave. Baked  potatoe was awesome steak was to die for some of the best steak ever cooked perfectly  so well season MY GOD!  Our waitress was so knowledge of the product. She told us the beef company's name and how the stores receive it. Once it is in the cutting and tenderize happens of premises. the high attention to quality sets this chain restaurant apart.,1.0
"What a gorgeous show. The clowns by far were my favorite!!! Being only my 2nd cirque show, I have started falling in love and can't wait to add more to my memoire. The performers were all stunning as well as the stunts breath taking. The clowns were amazing. All the effects and showmanship were on point and made you sit at the edge of your seat. Did I mention the clowns were amazing Awere hilarious. The gorgeous music, lights, and effects have all played a part to turn this into my new fav cirque performance.",1.0
Loved this place. You walk in and its so dark you can barely see lol. The drinks are strong and the place is cool and you feel like your really in a tiki bar and in Vegas!,1.0
"We make sure to visit Melt every time we visit Cleveland. Even though there are so many delicious grilled cheeses on the menu, I almost always get the chorizo & potatoes which is by far the best thing on the menu. This time I tried the buffalo chicken which was also very good. My mom & cousin had the combo where you got soup, salad and half a sandwich for $9, which is a great value. The buffalo chicken soup was good but crazy spicy. The melt salad was amazing. If you love grilled cheese & haven't been here you have to try it. So good!",1.0
"Good experience was about 15 min late soo they said I had to do the mini package at first I was stand off to this cause I didn't want to pay for 10min but being 33wks I went for it with yelps 20$ for 40$ it cost me nothing out of pocket the coupon did it & the session was still good length.

customer service wise some of the other reviews say they were rude the lady at the desk was enthusiastic & the tech was good she just wasn't one of those personable ultrasound technicians which I'm just fine with she did her job well & tried her hardest to get me a good photo cause my daughter was refusing. With my son I went to babys first image she was very personable but their prices are a bit higher & this time around I wanted to experience HD.",1.0
"It was my first time eating sushi, it was pretty good. The service was great, the ladies were friendly and explained everything well, since it was our first time being there. Waitress was really nice towards my kids. The food was good. It was kinda pricey, but we had 2 kids and 2 adults. The only thing I didn't like was that they charge you $1 to use your debit card and they didn't tell you. I think since my bill was over $100 they could have waived the $1 fee but what can you do. But the sushi was good. I would probably check it out again.",1.0
"Quite possibly the best place to get an affordable lunch in Downtown Pittsburgh. My biggest complaint is that they aren't open in the evenings when we're looking for a quick bite before or after the theater! 

 I've tried a few of their items and LOVE the tabbouleh, kafta, and roasted chicken quarters. The meat grape leaves are a bit inconsistent but always good. I keep intending to try new things at Madonna's but can't help but go back to my favorite things! 

The service is super quick. I would prefer if they could switch to a more eco-friendly container than the styrofoam. I would be willing to pay more for that.",1.0
Got the capastrami. A great mix of sweet and savory. And it was so filling!,1.0
"I brought two of my sisters & my niece here based on reviews on yelp. What a wonderful salon. The decor was beautiful,  the owner & the other nail techs were so nice. They use liners for their foot baths, everything is so clean and sparkly.  At the end they run your feet and legs with hot stones. Absolutely wonderful!!  The price for basic services is comparable to other places I've been to, but they do have a menu of services that go up to $70 for a pedicure. Maybe someday! ! I would highly recommend this place and plan to return again!",1.0
"Excellent food and drink selection. Went for my sisters birthday, the staff (we had Brüno as a server) were very friendly and knowledgeable on everything we inquired about. Food arrived in a timely manner. Atmosphere was very nice on the second floor but it was Friday night and the place downstairs had turned into a very loud semi-club. So if you're looking for a nice upscale place to dine on the weekend I would suggest other options just because it was quite loud and difficult to make conversation over. Otherwise, fantastic.",1.0
"My original review was 5 stars but that was before I really noticed that I had a lot of hairs left behind. I've had both Stephanie and Jordana for Brazilian and full legs. They both do a good job with very minimal pain and are very friendly, however for the price I believe that there should not have been patches of hair that got missed. I probably will return but I will definitely check before leaving.",1.0
"Great food and service but how about not writing your cell number on my receipt next time Bryan Tassainer..comes off sort of creepy when all I said was ""mild please"" lol yeah I looked up the phone number on google and found it matched cashier's first name on receipt",1.0
"I just ordered from here on some random delivery app I just downloaded because I needed some Thai food in my life ASAP. I am so impressed with this place! Delivery didn't take long maybe 40 minutes, and the delivery man was very nice. We got pad see ew (asked for chicken instead of beef and they got it right!  Yay), pad thai, and Tom yum soup. Everything was literally piping hot I am very impressed. I've gotten dishes at restaurants before that weren't even this hot lol good job guys! We will definitely be ordering from you again very soon! Two thumbs up",1.0
"Look, when you're coming off of a long flight from the east to the west and someone asks if you're hungry-the growling and sounds from your stomach may actually answer the question for you! That's what happened to me recently when I arrived to Phoenix. My colleague promptly drove us to Lo-Lo's after leaving the airport and dammmnnnn!

Let me preface this by saying that I don't usually eat anything fried, but at Lo-Lo's you have to eat something fried if you want to truly immerse yourself in this eating experience. We had appetizers of fried green tomatoes that were deep fried to golden brown while the tomatoes remained juicy and succulent. Then we ventured into the ""Eats"" as they refer to this part of the menu here. I had the redfish with a side of mashed potatoes and greens. GEEZ!

If I'm going to eat this this stuff, then I'm going to EAT THIS STUFF!

But for real-the cornbread. This cornbread here-this cornbread here?! I'm still dreaming about that damn cornbread days later. Carb dreams about that cornbread...

Put it like this, I will not ever come back to Phoenix and not eat at least one meal at this place while there.

Live a little people!!!",1.0
"The food is normally hot, tasty, and filling.  Their green bean fries and bread are amazing.  Seems like a wide range of beer.  I remember once they had blueberry beer.  For some reason, this place doesn't stand out to me too much.  I only go when someone else suggests it, but I normally don't regret it.",1.0
"I'm surprised to see all of the bad reviews about this place- we had such an awesome experience with their service center. We found them kind, helpful and quick.",1.0
"Lipshtick is a female comedian series at the Venetian.  Roseanne Barr, Lisa Lapenelli, Whitney Cummings are a few of the comedians they have had so far.  Shows are usually once or twice a month.  We saw Loni Love when we went.  We literally had the worst seats in the house and could see just fine.  If you buy tickets up front there is a meet and greet with the headliner.  The show was hilarious.  There was an opening act that did 15-20 mins and then Loni came out and did about an hour.  Loni killed it and we laughed the entire time.  Like most stand up it is not for the faint at heart or those easily offended.",1.0
Omg so yummy and creamy! My boyfriend and I went twice in one day! Yes Alittle pricey but worth it! Especially that crunchy flakey cookie they put on top. The cookie was sooo good we bought extras. People who give this place low ratings because of the price have no business going to Vegas. If your gonna be a cheapo take your ass to the nearest baskin robins.,1.0
"I wish that I could give this restaurant 5 stars. I really really do. Their food is amazing, their drinks are mind-blowing, their presentation is over the top and awesome! We had one of their hashes and one of their benedicts. Amazing. Watermelon lemonade? Awesome. S'more cappuccino? Thrilled the entire table! Everyone had to have a sip.


Downside... service. Completely overwhelmed. I got a huge biscuit with the hash but no butter or jam. I waited so long for my waitress to come back and check on us my biscuit was stone cold, hard as a rock, and all of us were almost done eating. That says a lot if you understand how HUGE the portions are at this place. I even flagged down another guy and he told me he would get my waitress. She showed up about 10 minutes later and had no clue that I needed anything. Clearly the guy never told her.

 I wanted to order more food, more drinks. They would have made more money! But their sad customer service made us leave, we didn't want to wait there all day for our orders. This is Vegas baby! I have stuff to do today!",1.0
The best chipotle of Pittsburgh. Sometimes the lines are a bit ridiculous but the food is by far superior and consistent to other locations of the same area so I'll gladly wait the extra 5-10 minutes because they can clear a line that's out the door that fast:,1.0
"My favorite koobideh place. So tender and juicy! And the rice is airy and slightly buttered. Highly addicting when combined. This $8.99 dish is a big portion and can last 1-4 meals depending on how you hungry you are or how much you ration it.

Their Mahicheh and Baghali Polo (Lamb Shank with dill\/broad bean rice) is also so good! The lamb shank is fall of the bone tender and the sauce is so flavourful. I'm not a big fan of their dill rice though and prefer the rice that comes with the Koobideh.",1.0
"What a wonderful local amazing gem. All fresh local fruits and nuts and milk from a local dairy. Absolutely must experience this, Delish!",1.0
"Solid breakfast spot when you don't want a buffet. 

We ordered some good Bloody Mary's, a delicious waffle and berries plate, and the Raffle's breakfast with two eggs, bacon, giant hash brown and two pieces of sour dough bread (at $15 it's great value). 

Everything tasted great and the service was super friendly and quick.",1.0
"WOW, best tantanmen and karaage in town!! small little place in a old plaza, next to baskin N robbins ice cream place. Real authentic japanese ramen is found here. Price is fair and food is obliviously good. I try to come here every week but its a little far distance from my place, but if it was close by, I would be heading there every DAY!!!!",1.0
"The TSO experience is like watching two different shows.  I just recently had my first TSO experience on 12\/28\/2015 in Chicago. I can only describe the first half as watching an SNL satirical version of 90's hair bands meets 70's dance moves, complete with flashing images of eyeballs and helicopters and a laser show.  Add this bizarre narrated tale of what I have interpreted to be a teenage runaway trying to get home for Christmas and is hopping in and out of others' dreams. I really had no idea what was going on and could only equate it as this must be what it is like to trip on acid. That aside, the ""rock opera"" music and the singing were outstanding, and with the removal of the story-telling, the second half of the show was astounding.",1.0
First time ever going to a pumpkin patch\/farm. Took my niece and nephews and my 4 month old baby. My niece enjoyed it. My nephews are 6&8 they like the bouncy pad but was like eh but they got so excited when we bought them their pumpkins and went home to carve them. They have decent sizes for kids and at a good price. I would give it 5 stars but we one of the pigs has a broken leg!! I felt so bad for him\/her. My niece felt so sorry for it too. They need to get that pig outta there and to a hospital. We watched it struggle to eat! No kid should ever see ever see that!,1.0
"Great place to eat, drink and hang out with friends. There is always a game on and the Bartenders are very friendly and attentive. I am never disappointed when I walk through the door. 
Be warned Tuesdays can get pretty busy with $1 Burgers from 5pm to 7pm. 
So if your looking for a good night out, stop by Bar Louie. You won't be disappointed.",1.0
Food was fantastic. Most people would walk out when they see the inside but that's what authentic food places are like. I recommend them!!!,1.0
"I have been to this place quite  a few times and their pizzas have always  been  good. Way better than pizza hut and dominos. 
My favs are the herb chicken Mediterranean delite, chicken bacon artichoke delite. We have eaten the cowboy  stuffed  pizza which is also really good and gives you leftovers because it's so filling.
They have call ahead if you dont like waiting but even at their busiest the wait isnt bad.
The staff is friendly and always  greet you with a smile.",1.0
"My daughter and I had the best dining experience at Longhorn. Our waitress Christina was fabulous, our drinks and our food were delicious. Everything from the bread to the salads to the steaks was perfectly prepared. Cold stuff was cold and hot stuff was hot and everything was very flavorful. We will definitely be back.",1.0
"Came here alone at 1:30am on a Friday night and sat at the counter. I ordered a southwest turkey sandwich and fries. The sandwich was average, and the fries were perfect. The friendly chit-chat between the waiter and the regulars at the counter was amusing enough that I decided to hang out longer while enjoying a slice of hot apple pie topped with whipped cream. The service was excellent! I live close by, so hoping that Jerry's becomes my new late night food stop. Next time, I'll try the breakfast.",1.0
"What a wonderful dining experience ! We ordered several dishes and a few appetizers. The springs rolls were hot and fresh served with spicy mustard and sauce. The potstickers were great also. The dishes we ordered were the beef and broccoli,general yang shrimp, house chow mein, chicken fried rice,Singapore chow fun, and orange chicken. I rated the general yang shrimp and house chow mein the best dishes of the dinner. Now the customer service was exceptional....our waitress was attentive and made us feel welcomed. I will be back!",1.0
Very good food for a reasonable price. The steak dinner was great and it cost less than to eat a burger and fries on the strip.,1.0
"This place is amazing! The most delicious pastries in Cleveland (the croissants will make you cry), amazing breakfasts (crepes for days, egg options, granola, oatmeal), and yummy healthful lunches.",1.0
"After a long day or walking around the strip a long long airport check point line and way too many drinks.. i found this holy place next to my gate. Literally they were the nicest people . The register lady was so polite and cheery and it was like 10pm she had a huge line but was happy to answer my very obvious questions. the food was fast and boy was that whopper amazing... and chicken fries. The place was SUPER CLEAN i than went back and asked for sauces... nobody gave me dirty looks .. the guy bagging the food gave me my sauces smiled and said ""mypleasure"" . Either im used to really crappy service at burger king back home or they really go above and beyond here. After all everyone is exhausted and quite cranky leaving vegas but these people continue to have a smile on their faces. Anyway great experience
 here.",1.0
