text,useful
"As we on our way to the Toronto, Ontario airport, hubby found this place on Yelp. After a lot of time searching for a good Asian dinner, hubby found this little charming neighborhood restaurant nearby and based on the chef's culinary background, we knew this would be a solid restaurant.

Since this is an Asian fusion tapas place, we ordered a few.
- Grilled tiger shrimp mango salad with Thai basil, chopped fresh tomato, thinly sliced lettuce with chili dressing (very good and light, sweet, salty and tangy at each bite)
- Grilled Argentina style steak (was my least favorite, nothing to wow and was the most expensive dish, but hubby liked it).  It's served with chimichurri butter and hand cut fries. 
- Grilled spicy jerk seasoning with grilled tilapia fish with mango salsa (another light dish and substituted the fries for rice, (really like this dish, light)
- Grilled steak tacos with salsa, fresh cheese and avocado for my little guy (but there was no avocado).  The lemongrass pork with rice and Asian slaw (tastier than the steak).
- Tres leeches cake (I wanted to see how this compares between their version vs. the Mexican Tres Leche which I am familiar with) was a very wet and sweet cake.  The winner is the chef. The chef was classically trained by a Japanese chef so I think this is why his desserts aren't as sweet (which I prefer).  It's more like a light sponge cake topped with whipped cream and fresh sliced strawberries and filled with light condensed milk at the bottom of the cake. The chef's wife saw me took a picture and she told me if she knew ahead of time, she would garnished with flower to make it prettier, very cute of her.

Prices range from $8-10 for small tapas. The large tapas range between $12-$21. We picked the most two expensive dishes on the menu.  Highly recommended this place to anyone.  Sort of on the way to the Toronto airport, they have parking lot in the back.  I would recommend reservations, since this is a small neighborhood restaurant and does get crowded mostly from their regulars.

I wish I could live close by this restaurant so I can be one of their regulars too.",1.0
I don't think the food or restaurant cleanliness is very good.  I don't know why people like this restaurant.,1.0
"I haven't had poke before so I was open minded to the experience. Firstly, I felt it was expensive for what I actually got. It is $10.95 for regular and $12.95 for large. The regular size is what I would consider an appetizer size and definitely nowhere close to a meal so don't think you will be satisfied after eating this. Get a large if you're going here, perhaps this portion will be better. Keeping in mind where they opened- Korea town\/Annex neighbourhood, all of the restaurants offer great value so I felt this to be a little out of place.

I 'built my own' poke, you get a choice of white or brown rice, choice of fish, choice of sauce, 6 toppings. I got white rice, half ahi tuna half salmon, salsa verde sauce; my toppings were cucumber, edamame, tobiko, green onion, taro chips and lotus chips. Secondly, I asked for the chips on the side- ie. separate from the meal in like a bag or foil because this is my preference but they just stuck them on one side of the bowl (which is what they do anyway). I watched them make the poke before I ordered so this wasn't a trick question.

There was a LOT of rice and only a few pieces of fish so it was out of proportion. I would have liked a more salsa verde, the flavour was good but not enough. I ended up throwing out 1\/3 of the leftover rice. 

Decor was nice, clean and simple with wood counters and bar stools. The food prep area was set up like an assembly such as Chipotle. So whether I had an authentic poke or not, I wouldn't know. However, I know that I did not enjoy it and felt ripped off for what I got.",1.0
"We decided to try to place because the place next door was closed. Opted for the special that was posted on the door, it's a kebob and rice for $6.25 or something like that. It took about 15 mins to make the meal. It didn't taste like anything special, in fact, it didn't have much of any taste at all. We didn't enjoy this meal, it was bland and there are other restaurants that make a better kebob nearby that we would rather eat at.",1.0
"My favorite study spot aside from the library. It tends to get busy here at night, when students come out to study. I make sure to call before heading there to make sure there is a table available. It can get a bit noisy with all the customers it gets, so if noise is an issue for you, this isn't the place. I like that they don't blast their music and what's playing is more relaxing than upbeat.
Drinks do take a while to come out, especially when it's packed, so be patient. Lattes and frappes ive gotten seem to be on the sweeter side, so be sure to ask them to make it less sweet if you don't have much of a sweet tooth. They are quite accommodating to your drink and give you recommendations when you can't decide. Baristas are all very sweet. 
Swap out milk with soy for $0.50. 
My favorite drink is the CREAM green tea frappe, which includes matcha and macadamia and is quite filling. The Y.D.D (yabba dabba doo) is popular, but I wouldn't recommend it unless you enjoy drinking your fruity pebbles.",1.0
"I'm an out of towner that comes to Vegas to gamble and drink.

One thing I learned this trip is that a quick stop at the Orleans for some bowling is a GREAT break halfway through the trip. Come play some $3 games and have a couple pints - you'll have a great time!!!",1.0
"If you are expecting a pizza place to understand how to do pizza delivery, do not order from Streets of New York.  When I placed orders via the website, often the information about toppings would get lost in translation.  We have had orders arrive well over an hour past the expected delivery time.  Finally, we recently had a pizza order that never arrived, and when we called for status we were repeatedly told ""the driver is on his way"" even though they are only located a couple of blocks down the street.  This was the final straw which caused my wife and I to vow to never order from Streets of New York again.",1.0
I love this store!! Literally the best customer experience I have ever had in my life!!! And I'm not just saying that!! Very knowledgeable!! Explained everything to me! Never tried to sell me something extra or rip me off! Fixed my pool vacuum within 10 minutes.. I had other interests and questions with pool equipment and left there feeling like an expert with pools lol. Such a relief to find a place with great employees!! Great job!!!!,1.0
"As always, a consistently good meal. Their BBQ sauce is a major draw and I had a healthy option lunch but had them do my chicken in the sauce. 

They accommodate and service is above average. We ate outside and the patio is tight which is a drawback. The other drawback is that the AC units are just plain loud. 

The noise didn't necessarily ruin the experience, but you would think they would find a way to buffer. Other than that, it's a good place worth a visit if your in the falls.",1.0
Horrible! Not only did they not cut my dogs hair evenly or even nice at all. The customer service was fake and down right rude. I will not take my dog there again! There are too many groomers around for all that drama. I loved the locale and thought it would be a great place but totally wasn't. I wish Yelp had negative stars.,1.0
It was my last day in Edinburgh and I decided to eat as much as I can around the city.  I had the piglet size sandwich with the sage and onion and my friend got the apple sauce with the pork. The meat is juicy and my most favorite was the piece of crisps pork skin on top. Delicious! I will be back next time I visit.,1.0
"WOW! I'll preface my review by stating that I am not a spa person - not because I don't like spas, but because I have found them in the past to be an unnecessary luxury. After 1 visit to Pure + Simple though, I'm HOOKED.

I'm a person with generally very good skin - I don't have major breakouts, and the worst my face will get is a zit or two MAYBE once a month. A 3 week trip to Iceland + Italy changed my skin for the worst! In the last 4 days of trip, my face BROKE OUT, like never before. I had breakouts on my forehead, between my brows, my cheeks, my chin, my upper lip, LITERALLY EVERY WHERE. Needless to say, I was quite traumatized!! On my way home, I desperately googled Spas + Facials, and I really stumbled upon Pure + Simple. I decided to give them a try because of their philosophy of natural products + their unbeatable price point for their basic facial. 

Once I landed at Pearson - I was on the call with Pure + Simple and luckily they had an opening that same day!

When I arrived, I was given a short questionnaire to fill out and was introduced to my esthetician, Shadi. Shadi was incredibly sweet, understanding, and sympathetic to my trauma. She was reassuring throughout the entire facial and made me feel a lot better about my situation. I will 100% book with her again. 

The treatment itself was unlike anything I've ever had! Now granted, I've only had 1 other facial (8 years ago!), but still, I could tell that pure + simple were the REAL FACIAL GURUS. They had a really cool steam machine that Shadi moved over my face, and the steam gentle opened up my pores while she massaged my face with essential oils - and whatever else magical ingredients she had. I felt at once relaxed. The extractions - while never pleasant, were as painless as possible. 

Once the facial was done - I looked in the mirror and my face was GLOWING! Of course, I still had the bumps + acne on my face, but she managed to pop the most prominent ones and reduce the appearance of the acne greatly on my cheeks and my chin. She also offered me some great samples that I LOVE, and even went back a few days later to purchase. (black mud cream + aloe face wash). I ended up picking up some more things as well.

I've already recommended this spa to several friends and I am REALLY looking forward to my next booking!",1.0
"Shauna is amazing! This place is cool......use it, it's better than the same old haircut joint",1.0
A1 Soul Food and the staff is great. No matter how long I've been gone they always remember me. Prices are great for the portions.,1.0
Great place! I came here for a fill and polish change on my toes in my lunch hour and they got me in and out leaving my nails looking fab!! Friendly staff too!,1.0
"Make reservations; wait in line; whatever you need to do; GET HERE. 
After years of foodie friends and yelpers telling me to get there I finally was able to make it happen, and the wait wasn't in vain; wow... sooo goood. 
We had the waitress order our food; just told her to bring out the more popular items. She didn't disappoint. 
Meal: Crispy Rice, Coconut Mushroom Chicken Soup, Lamb w\/ Peppercorn, Ginger Sea Bass, Crispy Duck, Garlic Prawns.
I'm not going to pretend to be good at describing these in detail but my top two are crispy rice and the coconut mushroom soup. Just unreal. I WILL be back next time I'm in Vegas. Just wow.",1.0
DONUT GO ANYWHERE ELSE FOR DONUTS!!!!! Literally beyond amazing. Your tastebuds will thank you and beg you for more. My favorite is the buckeye donut!,1.0
"Excellent attentive servers. Timely service (food to table time) less than 10 minutes. Freshly squeezed OJ is truly freshly squeezed! 

Don't miss out on their daily specials - check the placemat under your menu!",1.0
"My mom and I had been looking on Yelp for a nice nail salon in the area to visit. I came across 24 Nail and saw that they had glowing reviews. I called them to ask how much a pedicure costs. I spoke with a man who misinterpreted my question; and then told me that, yes, they do use disposable pedicure liners in their tubs. Ok, cool...definitely good to know, but not what I asked. I asked him again about the price and this time he let me know it was $22 for a regular pedicure and $40 for a gel pedicure. 

This was great news, because I had called some other 5-star Yelp places and 24 Nail had their prices beat by $6-$10!!! The man never told me to make an appointment and I didn't ask if I needed one because they indicate that you don't need appointments on their Yelp page--they don't have a website, or at least I couldn't find it by Googling their name. 

Well, when my mom and I walked in there and asked for pedicures we were rejected!!! 

There were three workers, one female doing a client's nails and two males doing two other client's pedicures. There was no one else visible in the nail salon. They asked us what we wanted, we replied with ""pedicures."" The female looked at the other two workers, then back at us and said, ""We don't really have time, sorry."" 

Ok. We were obviously confused, because we were definitely willing to wait and there wasn't anyone already waiting. I thought that maybe they were getting ready to close since it was around 3:30pm on a Sunday, and they wouldn't have time to do two more pedicures before they had to close. That wasn't the case, however, since their hours are 9:30am-11pm on Sundays!!! 

Plus, why would you even ask what we wanted if you were going to reject us anyway? It's not like there's a nail service that doesn't take at least 20+ minutes. Maybe put a sign on the door? Maybe let people know when they call that you are busy that day and suggest an appointment? Maybe ask if we'd be willing to wait or even come back a little later? The way she said it was so condescending and that left us with a negative feeling. We've never been turned down any where before so it was shocking. 

I wrote a Yelp review about this place as soon as the incident happened and the next day (today) Yelp sent me an email stating that they removed my review, because ""We understand you may have had an interaction with this business, however your review appears to be based on the business policies rather than a customer experience."" I'm not really sure why they would say my review was based on business policies and not customer service. It absolutely was a customer service issue. Sure, you can say it wasn't, but only on the basis that we never actually had the chance to become customers!!! 

So, no, I cannot attest to the fact that they do nice nails since they didn't want to do ours. We can see from other Yelpers that they do a good job. I just wanted to inform others to not be surprised if they reject you, and to hopefully leave a tip for 24 Nail to learn better customer communication skills.",1.0
I know a bunch of people are thinking that it's just ice cream rolled but i personally like that the cream doesn't taste too creamy or just milk and the toppings. The workers are so nice to let you know what's popular and what kinda of toppings you could mix into the cream. It's pretty good!!!!  I mixed coffee and Cocoa pebbles.,1.0
Gosh I wish this place was in my home town!The best Manicure I've ever had!Ben made sure my nails were perfect and took his time.I never felt rushed.I can't stop looking at my nails!I wish they would stay forever!Who would have thought you could have such a great experience at a nail salon off the grid in Vegas!,1.0
"I was glad that my old friend from way back had our time to reconnect here.
The place had a very laid back bar setting with outdoor seating at the far back and a giant window patio seating at the front.

We went at 4 PM on a Thursday right as they opened and pretty much had the place to ourselves. The service was average nothing to complain or praise about but the staff was nice and friendly.

We both ordered the Southern Fried Chicken & Waffle meal served with a scotch-bonet-corriander-lime syrup and gravy that also came with a small serving of garden salad. We also ordered the Mac-N-Cheese as a side.

The Southern Fried Chicken & Waffle meal was excellent. The two pieces of chicken was juicy and tender and perfectly crispy. It could have maybe been a little more flavourful in my opinion but was still really good!
The waffles on the other hand was all-round perfect. Soft, light and spongy with a bit of chew to it so it's not like you're just eating air. 
The two sauces that came with the meal was excellent, I actually used them both, they complement the flavour of the meal altogether. The salad was just your basic garden salad.

The Mac-N-Cheese side was tasty! The cheese to macaroni ratio was 2:1 meaning that it was perfectly cheesy and creamy having a nice baked crust of cheese on the top. Definitely would have ordered an extra. I regret not doing it. 

Overall the experience was really good. Had lots of laughs with good company and food. Would for sure go back.",1.0
"Super super overpriced! It was $18.88 for a normal sized bowl of noodles. We got 3 small dishes from the cart and a bowl of noodles, which came to $60! For Vegas, it's fine. But dim sum should never be that expensive.",1.0
"I ordered the Salmon Pita but changed my mind while watching some other customers order go by.  The Combo Meat ($13.99) gives you a choice of two meats.  The gentlemen recommended the Chicken Kabob and said they would do the salmon for me and spoke to the lady who's cooking to let her know.  The Dinner Plate comes with rice and salad.

Overall the food was good.
The gentleman was tops with service and recommendations too.
I came here based on reviews, and it's a bit out of my way, so overall I think we've got Greek and Mediterranean options that are much closer and equivalent in taste and value.",1.0
Don't ever order from this location. Not only did they arrive late with my food (delivery) but it looks like they just threw all of my food in a bag and sent it on its way.,1.0
"Le centre sportif du parc Olympique est vraiment: beau, neuf, propre et agréable à fréquenter! L'abonnement au centre sportif. Il a été récemment rénové; tout est neuf. Les machines sont donc très propres et en excellentes état. Pour ma part, je fréquente le centre principalement pour le spining et d'autres cours. Je n'aime pas trop les entraînements sur machine mais j'avoue qu'à ce gym même ça c'est agréable! Il n'y a jamais d'attente pour utiliser une machine (vélo, tapis, elliptique, etc) et elles sont toujours propres. Les cours sont aussi très intéressants et offerts par des entraîneurs certifiés. Ils ont toujours prêts à aider. De plus, il y'a un sauna dans le vestiaire qui est accessible en tout temps.J'ajoute que le fait que le centre soit collé à la station de métro Pie-IX est aussi un plus.",1.0
"3 Stars, the place was busy on a saturday afternoon, but I don't see it much better if it was tuesday at opening either.
The food is simple, the presentation is zero. It's not bad sushi and it's not great either. Yes, the server was not smiling, but I don't care if he does or not.
If you want to see a smiling clown, go to the circus. He was prompt in seating us, we waited just a few minutes, took our drink order and then on with the sushi in the All you can eat mode.
The first order of various rolls were good and as I said before it's just little round plastic like plates and no presentation points, not too overly sauced and was ok. We didn't get the small soy sauce dishes, but just put the sauce in the larger plate that had the wasabi and ginger on it. The sign on the wall said ""Fresh Wasabi"" $1, but the wasabi that came with the sushi was fresh as can be and had the punch to the nose zip! We started out with one server and then another one started to serve us, which was kind of odd, but it worked. The two guys are busy and if they hired just a single table busser they could take care of business much better. It's not a good thing when suddenly a plate drops down like a stone from heaven and you don't know what the item is, they are too busy to tell you. We actually had one roll fall on our table that we didn't know it was for someone else until we ate it. I'm like, ""We didn't order this"", but it was good so thanks to whoever didn't get it. LOL! I also order a few nigiri sushi (the small bites) and it took a while for it to arrive, I could see it was ready up at the sushi bar, but it sat for a few minutes. Then when it came the rice was noticeably warm which meant they didn't make enough during prep time because it should be cool to compliment the fish. 
The restaurant is tiny inside, but somehow they manage to seat everyone the best they can. Random signs on the walls with specials such as $1 sake and different beers. I had a Sapporo light and it was good, I guess they don't offer the giant godzilla size bottle like most places, but that is ok by me. I am in Summerlin and have a long drive back to Henderson so, no buzz is a good thing. My second drink was Asahi Zero which is a low carb and no alcohol ""beer"", it was cold and good with enough bubbles to satisfy like a coke, but with no sugar overload. The also offer a Mango soda in a bottle and it was good too.
The restaurant is located in or near Summerlin, but I will have to admit there was some skectchy looking people in that parking lot, but that is no fault of the restaurant. Probably just a product of their environment with a thrift store on one side and big lots on the other? Just saying.
Decent sushi option if you are in the Summerlin area, Rampart and Lake Mead. Lunch is $19.95 and dinner is a few bux more.
Mushay mushay! LOL.",1.0
"I get the feeling that the staff values young adult guests less. I've brought friends here and though we are terribly polite we seem to bother the staff by just being there. However, many young people are servers too, know what good service is and will tip accordingly. My best girl friend and I come in every once and blue moon for brunch and without fail, the staff blows us off. We are never checked on, get one word replies, and we dare not alter our meals even slightly or we'll get dirty looks. Refills weren't offered. My friends and family have lived in the area for a long time and won't be bringing any more business to this diner. I wish I hadn't wasted my time and money there today.",1.0
"Thoroughly enjoyed our late dinner here.  Sitting out on the patio enjoying all the ""people watching"" ambiance  couples with outstanding food & service.  To top it off with the lightness of Gelato Trio what else is there!",1.0
"Decided to hit the new place in town! First thing I noticed when I walked in was the very cool atmosphere. However they joint was close to empty for a Friday night at 7pm... It was very nice lighting and good music as well as having the Hawks game on. They had some good deals like $5 flatbread and $5 cocktails. We started with the Korean BBQ wings which were almost sour, they needed a tad more sweetness. They also labeled the wings as 'jumbo'. They were not jumbo. 
I also had the BBQ chicken flatbread which was very good. They seemed to skimp out on the chicken a bit but otherwise it was delicious. My boyfriend had the burger with Mac and cheese on it, he said it was good but a little small. The fries were fantastic, they tasted just like McDonald's fries. YUM. I also had the 'illini' mojito which was pretty good, I think it could have used a touch more mint. 
The place was spotless which I very much appreciated. And the service was friendly. And our food came out very quickly. Overall I was impressed with this new place and will be back!",1.0
"I really like the atmosphere, very family and kid friendly but not boring at all. It is like a family pub if I have to describe it lol! The food was made reall fresh and tasty, although quite salty to my taste, especially the crab bruschetta. I felt like the crab had been soaked in salt water for a while. The mushroom pasta is a MUST TRY! Extremely fragrant and delicious  The tiramisu was a let down for me since it didn't have the consistency and the flavour I was looking for, as the sponge cakes tasted like it was soaked in water",1.0
"I pity those that are subject to dealership service and repairs. 

Brought my Tundra in for the airbag recall. They were able to schedule it for the coming Saturday, which was great. Dropped off early, got the call it was done by 10:30. Pretty quick.

What I didn't know is that they were going to root around my truck and try to find things wrong with it so they could attempt to extort me. I REALLY don't like people dicking around with my vehicle, and this was never mentioned to me when I authorized an airbag inflator warranty remedy only.

Their ~$700 estimate was comical and insulting. $30 to change a $1.50 light bulb in the bed light? Wow. $340 to install a new $20 thermostat because the housing was leaking (I was thorough with the Hondabond when I did the t-belt\/water pump in 2013; turned out to be some spilled coolant from when I replaced my busted radiator last summer, wiped away easily)? Holy shit! $100 to change $15 worth of brake fluid because they claimed it was dirty (changed it with Pentosin March 2015)? The service advisor also mentioned something about the alignment being off. Considering I just had it done to my specification (lots of caster, higher than factory recommendation) 2 months prior, and it drives better than ever, I doubt that. 

Funny thing is, they must not care about any ""issues"" under the vehicle, since there was no mention of the leak in my transfer case 4WD actuator that I know about and am too lazy to fix. Curious...

But the most egregious item on the estimate was the airbag light diagnosis. My airbag light went on a few days after I stopped in to make my appointment (of course). Figure they were changing the inflator, that could correct the issue.. It didn't (of course) but they wanted $98 to tell me what the light meant. Now keep in mind that any tech doing warranty work on the airbag system would undoubtedly connect the vehicle to the Toyota TechStream software to ensure the repair had been done correctly, especially if a light is already on. It would be unthinkable for them to just remove and replace the inflator, then hope for the best.

So, they certainly knew what the error to cause the light to stay on was, but would not share it unless I let them bend me over for $100. Better idea; but the TechStream cable and software, install on my laptop, and diagnose myself for $60. Also means I can turn off the TPMS light in my Camry. Win win!!!

Be educated, or your wallet will be raped! Not cool to go so far out of there way to find things ""wrong"" with my truck when I authorized them to do nothing more than what it said in the letter I received from Toyota. Already done with their parts department, and now I hope to never have to revisit this dealership again for any reason.",1.0
Thank you uptown for helping me select the perfect dress! There are sooo many beautiful dresses at this boutique! If you are looking for either lace or sparkle...or a combination of both.....this is your place!!! The girls are so friendly and patient here! Would recommend this boutique to everyone I know! Thank you so much again! :),1.0
"Good food, friendly wait staff, tasty beer, never a long wait. That's 5 stars all day long. The Mosaic single hop sour is fantastic if you're a sour beer lover. Recommend to all.",1.0
SUCH and amazing Time! There was super amazing girl Blonde hair on the crawl that welcomed us even being late and organized everything! So awesome! DO IT!! Youll have a wicked time!,1.0
"I used to be a regular back in my hometown of Rockford, IL and I've been missing my old chicago nights so I just had to come here. I took a quick seat at the bar, service was quick. What's coming to old chicago late at night after 10pm and not getting their $2 pub pizza? I swear they have the best pub pizza's ever and you definitely can't pass up that price. It is a decent sized personal pie. Enjoying that with an ice cold brew. This night really brought me back and reminded me of home.

I'd rather drive and come to this location because the one in Glendale, the staff isn't so friendly or as quick as the one here.",1.0
"Ordered takeout. They forget the rice. You had one job!

It's only a staple ingredient in about two of every three items on the menu there. It's typically the subject of the first question asked after you place your order: white or fried. When humanitarian supplies reach disaster-stricken areas after a hurricane or typhoon halfway around the world, rice is the one food they distribute.",1.0
"Read the reviews, so we came to try this spot on a Friday night. There was a little wait to be greeted at the door and before being sat but it was well worth the wait!  it's a pretty tiny spot, so, I WOULD NOT recommend for larger parties.  Also an FYI, the bar is open seating.  

The business is new and I understand we all need to catch our flow, the food however made up for the wait! We had the chicken karaage, nishikawa curry and black... And WOW. If you love ramen as much as I do, the black had so much depth and so much flavor.  The curry was just as good!  There is a star in both of these, and that's the little jar on the table with the garlic chili flakes! You must put in your soup.  The chicken karaage had a peanut butter ish dipping sauce that was pretty awesome as well.

All in all, we'll definitely be back... Maybe not a weekend night tho.",1.0
"When you got something good, why put Caribou Coffee in front of the name and screw it up!",1.0
"My wife and I have been going to Romano's for many years as they were the closest thing to NYC pizza we could find here in NC. However, they have changed owners several times and each time the quality of the food has gone down. 
The last two times we ate there we were disappointed. Tonight, we decided to give it one last try. We ordered our usual, an extra large pie with mushrooms and onions. OMG... it was horrendous!!! I ate one slice from the pie as did my wife. We left the rest on the table and we will NEVER go back.
So... what was so bad? The crust was... bready. The sauce was bland. The cheese. Well... I'm not sure what kind of cheese it was.
I tried adding Parmesan cheese and that helped a little, but there was no getting away from the bread-like crust. If you know NYC pizza, then you know that the crust is as important as the sauce and that is as important as the cheese.
I did notice a lack of any spices in the sauce or sprinkled on top. Overall, the Pizza was awful.
We used to love Romano's. We would go every Friday night and it was packed. Considering tonight is Friday night, there was only one other table with  a family sitting at it. I guess others figured out what my wife and I finally came to realize.
Do yourself a favor and try Brooklyns Pizza on 601 and 49, or better yet, go to Rozzario's near Poplar tent road.",1.0
