text,useful
"I recently had a large size Keloid that was growing on my face\/cheek. I consulted with Dr. Voci and he thought it was best to remove it and be aggressive with treatment so the chances were better for it not to come back. 
The day of my procedure, I was so nervous and worried but Dr. Voci and his Staff totally put me at ease and treated me like family! 
My procedure was a success and although I am going to need numerous follow ups, I don't mind as long as he is the hands, heart and vision behind the procedures.
I was beginning to lose my confidence and I was starting to feel less than but, since my procedure, I feel Beautiful and I feel like I can talk to people and know that they are paying me attention, not my keloid.
A Million Thank Yous to Dr. Voci, Sandra Voci and their wonderful Staff! God bless you all!!",1.0
"My favorite part about the hotel was the bed! It was super comfy! I also like that for the price, the rooms are super spacious, with a couch and tiny kitchenette. After that, it's a pretty standard hotel. No special touches or frills. 

I wish the showerhead was better, rather than that puny one that doesn't match or cover the large shower space. Also, the room could have used one more round of the vacuum cleaner too. But other than that, the room was fine. 

The location seemed slightly off the beaten path, but still was walkable from anywhere I needed to be, so I appreciated that. This would be a great option for families, as it's so spacious. I'd probably hop to another hotel next time I'm in Charlotte, but this one is a-okay.",1.0
"This place is so great so much choice. So many vendors and everything looks so good!!  We can`t wait to come back and do lots of shopping. Very busy but it is easy to park because enough people are leaving, it flows well.",1.0
"Completely incompetent and unprofessional service. I went to Axces law the first week of April to begin a very basic process of incorporating a business. I filled out the forms, and was told that I'd receive a call in less than a week from the lawyer to pick up my incorporation papers. I was told VERY clearly that the process would take a week. After 10 days, I heard nothing from Axces law, so I called and left 2 messages. Someone called me back finally and had me come in again. I was under the impression I'd be picking up the incorporation documents that day. Nope. I had to review the draft which contained an incredible amount of mistakes for a qualified law firm. I drew attention to their mistakes and then was told again by the same incompetent secretary that on Monday (the first business day), they'd e-mail me. Nope. After another week, I left 2 more messages.. Someone called me back and had no idea what I was talking about. I told them ho it's been weeks and I can't move forward in my business without these documents, not to mention that this is that business registration is the most basic process and I could have had it done elsewhere in a week. Finally the initial receptionist I was dealing with called me back and had me come in a third time (Everytime I was driving in there, it was taking me 40 minutes and woul dhave to take time off from work). I told her that I absolutely NEED the papers that day. Once again, it was the same draft copy with nothing edited. Nothing had been done since my prior visit. The last straw was when Axces law promised me this was the last draft copy, and for sure i'd have mypapers ready on Wednseday May 3 (yesterday). I go to the law office, and the lawyer was dressed SO UNPROFESSIONALLY. He was wearing jeans and a tshirt, nothing close to what you'd expect from a professional. He had had completed NOTHING on my business and had not even completed the name search. I spent 4 visits and over a month trying to get this done with Walmart and ended up telling them yesterday I would NOT be paying for these services an cancelled the whole thing. I wasted an entire month with useless back and forth visits, no follow up from the lawyers, constant leaving of messages to get calls back from receptionist, only to literally realize that they had done nothing after over a month. Completely ridiculous and insane. DO NOT GO TO AXCES LAW.",1.0
"I'll never understand ""fast"" food restaurants that don't have enough food prepared at a rush time like dinner time. Why as a customer should I have to wait 15 minutes or accept alternates like smaller pieces or spicy when I want mild unless being encouraged to do so by way of a discount. 

Managers should have a better handle of the flow and be ready. Rant over. Going somewhere else.",1.0
So excited finally an Italian restaurant that's amazing and nearby my home. Service was incredible and especially for o be surprised that our waiter was a familiar face from a prior restaurant we use to frequent. The food was superb and the ambiance was perfect. Thank you for such an amazing evening.,1.0
"Discrimination alert!! James, the bouncer, is a racist and disgusting man who is racist against Asians!!! My friend had a real Hawaii state ID that he did not accept!!! Do not go to this heinous place that discriminates against minorities!!! Especially while James is working there!! Management must take action against said bouncer!!",1.0
We stopped in to grab dinner and chose Noodles as we expected a shorter dining time than a full service restaurant. We ordered four items and were the only diners in the store. It took over 30 minutes to get three noodle bowls and a 6 piece order of bread. Each person's meal came out separately and the bread came out last and after we were well into our meals. No real apology from the staff and excuses for our every concern. They had six visible employees and only one customer (us) to serve in a timely manner. We have plenty of restaurants to support in the community but this shouldn't be one of them.,1.0
"2.5 stars. The lowest I have given.

Came on a Wednesday night with my friend.  My friend has been wanting to try and so there I was with her.
The first impression of the decor reminds me to Mill St. Brewery@ distillery. Understanding it was a week night, there are less people...we waited a few minutes before we were greeted by a hostess...where she came out from? ...no clue! We were seated in the tall booths.  My friend..being a blunt one mumbled, ""out of the wholeee restaurant, they'd pick suck high seats?! They did not even give us any choices! Having been in the food business...I am guessing that they want to seat us where we have enough privacy yet it is within the server's distance.

Food...it took longer for the food to arrive...I was never one to remember names of dishes and so I'll describe it on each photo I post

Service...the server looked tired, she used her cheerful tone to introduce us with specials, a bit about the restaurant...but she kinda went MIA after...

Overall, the concept of the restaurant was great, the idea of the dishes were cool...the execution was just poorly done...but hey, the waffle was cold but tasty",1.0
"Ok, ya' all...I can tell you that this lovely diner is a must!
I really could have given this new place 5 stars.

When me and my husband walked in for lunch, we were greeted right away. And the place was buzzing...It is a breakfast, lunch and dinner all of the time kind if place. The greeting was lovely and the service was exceptional throughout! 
The food coming out of the kitchen looked ridiculously amazing...And, there is a menu, that is crazy looking delicious. 
You may want to check out their fried chicken something (waffles, dinner, etc.). Or The, Hash and\/ eggs benedict. Hash browns are crispy and look super delicious.

So, what happened with us was that my husband ordered the fish and chips. And I Had the specialty Pastrami with egg on top sandwich. (That was an amazing sandwich with fresh baked bread.  However, I think, Metro Diner missed the mark with the Fish and Chips because they used the Suewi fish(sp) instead of a traditional bass or halibut. Maybe catfish.  I had a taste and thought it was too mushy and a bit muddy for this dish!  

However, the manager came by really prompt and was  gracious and personable. 
Otherwise, you bet! Give this place a try.....I think you all would love it! Great Job Metro Diner!

Rene'e Weathers
Las Vegas",1.0
Essence has by far change my view on dealing with dispensaries or delivery services Emerald essense delivery in my opinion has the highest gtade Canibus products are all medical grade and the one thing that comes very appreciated with them is when you order a string if you order OG Kush you're getting OD Kush if you order blueberry you're getting the real blueberry strain you're not getting anything but what you want and what you ordered they have also some of the nicest and most professional staff the last but not least I got to tell you their prices for the quality of their meds is yet to be beat in my opinion by any other dispensary or delivery best bud does prices in town,1.0
"first and last time at the rebel lounge. came for an all ages show. I couldn't step outside in between sets because im not 21, which makes absolutely no sense. I was trying to go out to sit down because there's no seating except in the bar and I didn't want to sit on the floor and get stepped on.

bottom line: don't have an all ages show if you can't provide equal or fair treatment for those under 21. 

the acoustics in there suck. the security is absolutely ridiculous and rude. if you're reading my review and know of a better place for the punk rock scene in phoenix let me know.",1.0
"I've been coming to this place for about 2 years now and I just realized I've never reviewed it. Olivier and his family have poured their heart and soul into the food and service. Amazing food at a super low price. The croissant and the quiche are my 2 favorites made fresh every day. I feel like I'm back in Paris!!

This is the kind of place that is more concerned with a great product and service than making money. Love being a regular here!!",1.0
"Unfortunately I have to update my review. This used to be a place that I loved. But things have changed. The menu is different. They changed the burgers and fries. The first time I came after the update, my order took forever. This time, I flipped over my burger before I took a bite, and there were spots of mold on the bun. The food is still tasty, but not as good as it was before.",1.0
"My son and I were in Scottsdale for spring. Training and of coarse we had to stop at Baseballism! We happened to be in town when it was the free cactus hat we went at 7am waited on line & the staff was great they were handing out donuts to people on line. 

Once in the store everyone was very helpful even as the store was busy all employees tended to customers for sizes and items etc. We will definitely return to that store and I recommend anyone who loves baseball to definitely check the gear out.",1.0
"Head upstairs at the D for a better bar experience than Long Bar. It's smaller, but the experience at Vue is significantly better. Drinks are cheap, service is friendly, and there are a couple of TVs to watch a game. You'll have to multitask though, because all the seats at the bar have built in gaming. There are a couple of high top tables if that's not your thing.

The biggest draw here is the balcony, with a great view of Fremont Street- you don't even need a drink to enjoy it, and it's just far enough above the chaos observe for entertainment without actually having to interact with the unsavory characters in the area. Good spot to grab a drink before dining on site.",1.0
"Super greasy chicken tikka masala. Gave us both a stomach ache, do not recommend. We always have Indian food, and the exact same dish everywhere we go. This was not a good experience",1.0
"Chris & Junior are very thorough. Answer any and all questions. And made sure I was comfortable with the work to be done, prior to starting.",1.0
They had the worst customer service they were very rude to me and my sister and they constantly argued with my decision of what I wanted to buy and I didn't buy it because of the way they spoke to me in a very rude and mean kind of way and I just think it's terrible place because they have terrible customer service and because they treat their hedgehogs in a kind of bad condition because their cage was very dirty and it look like has been cleaned for a week or two and you are supposed to clean it  almost every day very disgusting and unhealthy for the hedgehog and you shouldn't keep hedgehog food out he source in the whole lifetime because they are from the desert that's why if you want to go to store with great customer service and their stores very clean and I would recommend wild side pets they have the best customer service and they treat their animals with love and compassion,1.0
"I realize this is an outlier of a review, but I did reach out to Donut Bar via their website with no response. Overall, these are some good donuts. I had the maple bacon cinnamon roll before we headed off to Death Valley and Northern California. The first few bites were pretty amazing, but things turned when I got closer to the center, which by this time we were in Indian Springs. The girlfriend thought it was a molten center, but it just turned out that the center was COMPLETELY RAW!  I'm not saying this was the contributing factor to some stomach problems I had for the following few days, but exactly rule it out either. 

The other thing is the kids donuts they have on Saturday. And while they are cool, they are really no different than those over-iced heavily food colored donuts you can get at a supermarket.",1.0
"The interior isn't very appealing from the inside or outside but if they renovated they wouldn't be able to sell you such cheap but yummy dim sum!! Don't stuff yourself all at once, the food is very hot! The 8 dishes we had came to $17! You can even buy it frozen to steam it yourself at home. Seat yourself type of eatery but the service is good here. Also lots of parking and remember to bring cash!",1.0
I was having back and neck pain and I have found that Yancy does a wonderful deep tissue massage. I look forward to my monthly visits.,1.0
"Overcooked pizza crust, terrible drinks and so so chicken wings. Sauce and meat were pretty good but disappointed overall. The inside decor was very nice especially the bar area. Too bad drinks weren't up to par. Liked the other Chicago brand a lot more.",1.0
"Under new management, awesome food and a welcoming, homey atmosphere. Thanks Chef Nash! We'll be back. P.S. Try the fattoush salad with chicken on top. So delicious!",1.0
"We were there today for lunch. We ordered 4 different types of traditional wings and all of them were crazy good. My fav was the Asian Zing. The food took a little longer than I expected but the server was absolutely amazing. Like always, Buffalo Wild Wings has a great indoor setup. Had a great time. We will be back soon for sure!",1.0
"I live very close to this store and I was referred to by my neighbor to get small booties for my dog because it's hot outside. As I am walking in there is a gate that I can't open, and while I am trying to open it , the employee is at her desk looking down and says ""what did you need today?"" I said booties and she said we don't have those and idk where they ordered them so try Amazon. I can't believe an employee would direct me to another merchant . Not just that on my way out , I saw this groomer pull a poodles ear roughly. I will never recommend this store to any of my neighbors.",1.0
"The birthday cake ice cream and cookie butter ice cream are undoubtedly delicious! So creamy, perfectly sweet, and the made-to-order nitrogen-freezing process seems to really make a difference in the consistency. It seems to be thicker and to not melt as fast as other ice creams. 

The bummer is that, as many others have said, it's just so darn expensive. I'm used to pricey ice cream shops (Melt, Churn, Sweet Republic, Fatty Daddy's, Baked Bear, etc, etc), but this place really seems excessive. $1 extra to substitute a different ice cream base, $1 per topping, and on and on, after already paying $4.50 for a single scoop or $8.50 for a double. My husband and I came here last night and spent $18 for the two of us (and I only had a single scoop, regular milk base, with no toppings). Unfortunately, as delicious and fun as the ice cream is, it's hard to feel good about dropping that much money on a two-person ice cream run.

Their rewards program helps out a bit, as I'm 2 points away from a free single scoop. And the rewards program will also give you a free ice cream on your birthday, so that's a really nice treat.

If you can afford a trip here, I recommend it. But I know the high base price and all the crazy upcharges will prevent me from being a frequent visitor here.",1.0
"Yes. The food is fucking phenomenal. But, let me tell you about Bobby. If waiting for a table is Jabba the Hutt, Bobby is Princess Leia. If prices are the the Reavers, Bobby is Mal. If fancy shmancy is a Dalek, Bobby is the Doctor. 
In other words... ""It is not our abilities that show what we truly are.  It is our choices."" -Dumbledore
(And Bobby exemplifies this like a mother fucker.)
Disclaimer: I am drunk as I write this, but sober me will stand behind my claims of Bobby, the Server Extraordinaire. If Yubaba is shitty service, Bobby Jahiro. 
#Bobbyisthesecondcoming",1.0
Excellent food and a great atmosphere. I was with a large group and the wait staff was very accommodating. Our waiter was really knowledgeable and helpful.  The tiger shrimp appetizer was our tables favorite of the 3 we tried. I had the mahi mahi as my entree it was cooked perfectly.  My friend had the pork tenderloin and it was easily some of the best I've had.  I got the house margarita and it was well balanced; not too sweet or sour. We tried 3 deserts and the coconut cake was our favorite.  I would definitely come back.,1.0
"I have been here twice, and I am not impressed. The atmosphere looks cute and promising, but the food is disappointing. The servers are honestly so snobby.  The only good thing about Diego Pops is their Brussels sprout nachos.",1.0
"Pros:
-Accepts same-day appointments\/walk-ins (same-day appointments through a phone call is preferred)
-Very nice and accommodating nail technician, actively tries to make conversation with clients
-Located on South Craig, right in between CMU and Pitt campus; easy location for college students
-Prices a lot more affordable than most other places in Pittsburgh
-Provided a time frame of approximately how long the appointment would take overall and was pretty close to matching the estimated time 
-Cleaned up nails very nicely, especially my hideous ridged thumbnails which I've had a problem with since childhood (she said she'd seen worse, surprisingly)
-Got the Pink and White (French) Acrylics, looks nice and feels nice--a little thick (just as a heads up) but I personally don't mind
-No bubbles

Cons:
-Tools didn't seem cleaned THAT well, the files and buffers were used to the point the layer underneath was showing
-Filing hurt a lot but that was probably because I have really thin nails
-Not very ventilated well, be wary of chemical smells (kind of inevitable with a very small shop)",1.0
"SO GOOD. Originally tried Habit when they catered an event in California and was very excited to find them all around the valley! Firstly, the service is incredible each time I've gone. The restaurant itself is super clean and comfortable. The food is great, fast food prices but tastes like a restaurant's sit-down experience. The charbroiled burgers are fab!",1.0
"I tried to buy a car from here & twice showed up at the closing & they changed & raises the price on me twice so I walked away & bought my Chrysler Pacifica from an ethical dealer. 

Then I got a ""free"" oil change coupon from this dealer after I bought my car from another dealer. I dropped off my car & when I went to pick it up, the cashier charged me for labor & taxes. Doesn't sound like a Free oil change to me. 

I will never come back to this unethical business. I don't recommend doing business with anyone here. It seems to be the norm to operate this way.

**UPDATE** I have emailed them per Jeremy's request but have still not gotten a response. So my opinion is still very poor\/unethical customer service.",1.0
"Would not recommend this place , very slow and seem to have clients waiting for a long period of time. The man at the place told my grandmother she could use her coupon for a set of trees nails, once she got there and he finished her service he refused to give her the free nails he said she could get over the phone. They rushed my cousin and I when we were drying our nails and they were not even dry. Not to mentioned they charged us different prices for each person when we all got a full set. Very unprofessional and inconsiderate.",1.0
"The braised pork belly sandwich gave me a bad grease headache.  The kind you get from eating cheap grease such as hot dogs or cheap pizza.  Plate was loaded with tons of grease. 

Taste of pork belly was decent.  The sandwich bread tasted stale.  Home made chips were really good.",1.0
"I was really excited to try the Schnitzel Haus but was left disappointed. I was married to a German, have traveled all over Germany, have had German food across the US, so my expectations are high.

We started with the kartoffel pancakes, and they were delayed coming out. The cakes were huge, but oil oozed from them when slicing into them. Served with a small portion of canned applesauce and sour cream. I didn't care to eat more than one.

I ordered the jaeger schnitzel and while the cutlet was moist and had a good crust, it was also oozing oil. The jaeger sauce was bland without any punch. I would've thought the mashed potatoes were flakes until I hit a chunk of potato, so that's good, I suppose. I really love spaetzle and this was not my favorite. It needed to be fried in the pan more (to give a better crunchy texture), or it needed to be drizzled into the water at a smaller density. Instead, you just had large, chewy, flavorless curds. Normally spaetzle is the first thing to leave my plate, but I wasn't interested in finishing.

My wife had the seafood alfredo pasta and it was equally unimpressive. The sauce seemed to be nothing more than cream and a bit of parmesan and was one-note (I know, alfredo isn't much more than that, but this was pretty uninteresting). The shrimp was overcooked and the ""krab"" was imitation...so both items were rubbery. 

I just got the sense that perhaps the food has been ""Americanized"" to fit the midwest palate.",1.0
"Your experience of course depends on the event you're attending and your fellow attendees. However I attended the Atlantic-10 tournament and had a great time. Security was quick, ushers helpful and seating comfortable. One thing that shocked me is they do not offer Pepsi products, at least not the PPG concessions stand. Maybe the other vendors do.",1.0
"I have a lot of respect for details. I would argue that details leave a indelible impression: always. 

From the feel of the silverware to the lightly dusted tortilla chips make this place a favorite. It is not ordinary. 

I was very impressed by the child pepper type spices dusted on the chips.  The salsa was unique as well.  There was the traditional 'smoky"" flavor but then there was something with just a hint of lightness or sweetness.  Although, I don't know that sweetness is the correct adjective. 

I enjoyed my brisket enchilada but felt that the brisket was a bit bland for an enchilada.  However, the meat was tender and was still tasty.  I had a bite of carne asada and would recommend that meat if you are looking for a more traditional flavor.  Also, there was not  enough enchilada sauce on my enchilada.  I know this is a pet peeve of mine but I feel it is important.  There is a right balance for the sauce and I just don't feel it was met. 

The guacamole was very yummy. It tasted fresher than another very high profile Mexican restaurant I know, but there was a more dominant lime flavor that was very agreeable.  

The flan was truly a surprise.  It was textured (see picture) and the carmelized sugar was slightly burnt as is traditional in a flan.  It tasted great.  If you like the traditional smooth texture it might not be for you.  However, the carmelized sugar was very delicious and the flan itself tasted like a flan should. 

If you are looking for some Mexican comfort food with a twist this may be the place.",1.0
"I took my ferret and best friend in last night due to him being lethargic. Dr. Farnsworth was on call and honestly was such a heartfelt wonderful man. He came in with knowledge and sympathy and I own 14 animals and have numerous vets, but not one like this. He explained to us with such sympathy and honesty what procedures are available. Also, he called us tonight, the next day to check on our ferret. I've been crying for a while thanking god what a great doctor this is to think about his patients and have enough concern to call back and check on them. Also, Angela their receptionist is always slammed with calls, patients cryings, animals dying and she's still keeps her cool and is heart warming. Love this place. Your in Good hands Here Folks.",1.0
"I was walked in with 10 other ppl. Tour does not give enough time to read and look at everything in hallway and read all details in rooms. Waited 30 minutes to start tour . Interesting museum if you want something to do for part of your day, but not as a must do in Vegas.",1.0
"This review is for the recent whiskey and spirits tasting event only. The set-up was terrible. Super long winding lines up 3 flights of stairs. It was very unsafe and very long. We waited nearly an hour. Once we got in we were encountered with more long lines waiting at each sampling table. Tables were set up in walk ways so you couldn't even get thru. You couldn't tell who was in line and who wasn't. They claimed there were free finger foods but I only saw 1 guy for about 39 seconds with a small tray what looked like spinach quiche. We waited in more lines than we actually got to taste them. Many tables ran out of product...which is unacceptable. Maybe next year they will learn from their mistakes. I will not return I will make a donation to the charity instead.

Shame on you top golf...you're better than this.",1.0
"Je suis allée à l'ouverture de la Voûte qui a eu lieu ce week end. Les organisateurs ont mis le paquet afin de rendre ce moment mémorable, beaucoup de personnel, de la sécurité comme il s'agit d'un lieu historique, de nombreuses hôtesses et commis afin de débarrasser les tables. On a sorti le tapis rouge, on passe à travers les portes colossales de la banque, on descend plusieurs escaliers, tout semble mystérieux et intrigant. On entend la musique plus loin, il ne reste qu'à longer un passage masqué par de lourds rideaux sombres. Puis on arrive dans une boîte de nuit magnifique, tout à été pensé, organisé pour taper l'œil, des jeux de graphisme sur les murs ou on peut voir des gargouilles bouger. Il y a deux salles, l'une pour la musique hip hop et l'autre salle principale pour le house-electro-dance... 
au début la musique n'était pas terrible puis ca s'est amélioré et l'ambiance était géniale au fil que les heures passaient. Toutefois pour un club qui se dit sélect et voulait du beau monde il y a avait franchement n'importe qui qui pouvait rentrer: en baskets, en shorts, en flip flop, tres décevant pour ceux qui font l'effort de se mettre sur leur 31 ! Prix des drinks allant avec l'établissement attendez vous à payer au minimum 8$ la bière et à partir de 11$ les cocktails et ils peuvent aller jusqu'à 20$ selon l'alcool sélectionné. Fun assuré je ne regrette pas mon passage et y retournerait avec plaisir !!",1.0
"Regardless what others said 
This Nail salon is the best
Beautiful decor, and best of all my pedicure and gel nails came out perfect
Thank you Tiki Nail Bar",1.0
"Hands down one of the best AYCE sushi restaurants I have been to her in Charlotte. I've came here a handful of times and every time has been great. The service is fast and the sushi is fresh. If you're not familiar with Mr. Tokyo it's an AYCE hibachi and sushi restaurant. I can't vouch for the hibachi as I've never had it, but their sushi is pretty bomb. And the best part is that it's NOT a buffet. The sushi is made fresh and made to order. And for $18 a person for dinner you really can't beat it.

For starters I always get a spring roll and the Mr. Tokyo bowl, which is limited one per person. The Mr. Tokya bowl is spicy crab goodness wrapped in salmon and it's dynamite! It's a must order every time. 

My husband and I usually split 5 speciality rolls (woof I know) here and our favorites are the Panther roll (which I didn't see on the menu last time- sadness) and the Snow White roll. The Sweet Heat roll is also a personal favorite with avocado and spicy tuna. 

Since the release of the Charlotte Agenda article on this place they have been packed so make sure you come ready to wait on the weekends. However, their bar (sits 4) is open on a first come- first served basis. We sat up there once and it was fine- better than waiting an hour.",1.0
"We found this little gem while walking around Fremont Street. It's an Irish themed pub\/restaurant. My boyfriend and I were thrown off when we first entered because we were not aware that we were supposed to seat ourselves where ever we would like. Luckily, a waitress came out from the back after a minute and let us know. Our server was very friendly and although she seemed to be in the weeds, you were not able to tell. I had the pretzel burger with fries and my partner had the shepherd's pie, which came with vegetables. The food was delicious. My boyfriend's entree was so large he didn't have room for the vegetables! The only complaint I have was that our waitress did not refill our sodas and it took her a long time to retrieve our check after we put our credit card in the check book. This can be overlooked because she was so friendly and we understood that she had a lot of tables to take care of. We will be back!",1.0
"Great customer service here. This staff was so friendly to me. I'm not big in the whole cosmetic type stuff so their help was so appreciate.

The woman I wish I got names :( helped me and my partner a lot. He wanted a good blemish mask and she did it on his hand for him to see how it feels. He wasn't ready to make the commitment but she went out of her way to make him a mini sample to take home and use, that was really awesome.

Great prices here especially at the Forum Shops. I spent about $24 on a scalp detox bar and a cinnamon massage bar. Not too bad for both.

I would come back to this one because it wasn't overly crowded and the staff didn't make me feel stupid when I didn't know much about this stuff!!",1.0
"Dumpster Diver is a convicted criminal & Rita (office manager) covers up EVERYTHING!
*Look at the pictures above to see who I'm talking about*

""Dumpster Diver"" is doing everything she's NOT suppose to be while living in Section 8 housing, and Rita is always lying when neighbors complain. 
Rita doesn't respond to calls & actually visits this woman daily DURING work hours for coffee. They sit & gossip about other tenants & Rita has even used racial slurs while referring to other residents. Dumpster Diver even has a criminal record, but fails to report it to Section 8 housing.
""Dumpster Diver"" assaulted two people while they were inside of the Villanova office a few years ago. She slapped, punched, scratched & ripped the shirts off the victims while the office watched. When the police arrived this pathological liar accused the victims of hitting her and the STAFF LIED TO THE POLICE. The office said this lady was the victim. When the police went through the office cameras, ""Dumpster Diver"" was arrested for her criminal charges. THIS IS THE TYPE OF CORRUPTION THAT'S GOING ON AT VILLANOVA APARTMENTS THAT NO ONE KNOWS ABOUT.

This lady also RENTS out her 2nd bedroom for cash, picks up cans\/bottles for extra income, babysits for neighbors for extra income & sells her (Medicaid funded) prescription medication for $250 a BOTTLE. This woman constantly gets free lock changes (thanks to her multiple renters), people are constantly going in\/out of her apartment & I've even seen the police at her place twice this last month. Dumpster Diver is a gambling addict & even gets rides from maintenance guys to the SouthPoint DURING work hours. She actually has a renter living with her right now; they've been there for 4 months.

This elderly woman is planning to rent out her WHOLE apartment in 2018, while she visits back\/fourth between her homeland.Her daughter is going to collect the rent money AND the drug money while her Communist, Anti-American mother lives overseas. 
I see tons of homeless people in my hometown, but this conniving lady gets everything for free while partaking in illicit activities? This lady has even laughed about poisoning a family's dog with bug spray, while babysitting at this complex. Rita knows EVERYTHING, and still doesn't do anything??? Why is Rita not doing her job?This woman plays the grandma card daily, and all Rita does is look the other way. 
This favoritism, discrimination and dishonesty at Villa Nova Apartments needs to end.

I've contacted  Brenda Fonseca, Amparo Gamazo and Michelle Hoffeman over this issue. If any of you have issues while living at Villanova, skip Rita & go straight to these 3 supervisors at Southern NV Housing Authority. This place is full of lazy workers with nasty attitudes who rather gossip than keep the community safe. Maintenance has even stolen jewelry from clueless residents! Random things will go missing from your patio, people leave their trash everywhere & bugs are very common at Villanova.  Go rent somewhere else if you want a real professional management team.",1.0
I absolutely love this place!!! I'm a huge fan of naked fish! I came in and ordered the pork belly skewer along with a few others... Amazing the got some sashimi and age dashi tofu and Michu along with chawan mushi all were so good!! They have Hibiki 12 or Nikka 12 for $8 too... I usually sit at the counter and drink with the owner... this place is a must!,1.0
